57__workers_7__rights_10	a1f-fragment09	subj-obj	workers	NNS	rights	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__law_12__rights_10	a1f-fragment09	reln-obj	rights	NNS	law	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__emphasis_16__reduce_14	a1f-fragment09	dobj	reduce	VB	emphasis	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__workers_7__reduce_14	a1f-fragment09	nsubj	reduce	VB	workers	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__union_18__reduce_14	a1f-fragment09	reln-obj	reduce	VB	union	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__immunities_19__reduce_14	a1f-fragment09	subj-obj	reduce	VB	immunities	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__reduce_14__emphasis_16	a1f-fragment09	dobj	reduce	VB	emphasis	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__immunities_19__emphasis_16	a1f-fragment09	nmod	emphasis	NN	immunities	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__workers_7__emphasis_16	a1f-fragment09	subj-obj	workers	NNS	emphasis	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__emphasis_16__immunities_19	a1f-fragment09	nmod	emphasis	NN	immunities	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__union_18__immunities_19	a1f-fragment09	compound	immunities	NNS	union	NN	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
57__reduce_14__immunities_19	a1f-fragment09	subj-obj	reduce	VB	immunities	NNS	Second , it would ensure that workers enjoyed positive rights under law and reduce the emphasis of union immunities . 
58__law_2__reflect_5	a1f-fragment09	nsubj	reflect	VB	law	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__balance_7__reflect_5	a1f-fragment09	dobj	reflect	VB	balance	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__reflect_5__balance_7	a1f-fragment09	dobj	reflect	VB	balance	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__power_9__balance_7	a1f-fragment09	nmod	balance	NN	power	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__balance_7__power_9	a1f-fragment09	nmod	balance	NN	power	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__society_11__power_9	a1f-fragment09	nmod	power	NN	society	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__system_19__fledged_16	a1f-fragment09	amod	system	NN	fledged	VBN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__fledged_16__system_19	a1f-fragment09	amod	system	NN	fledged	VBN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__labour_17__system_19	a1f-fragment09	compound	system	NN	labour	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__court_18__system_19	a1f-fragment09	compound	system	NN	court	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__remove_22__system_19	a1f-fragment09	nsubj	remove	VB	system	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__system_19__remove_22	a1f-fragment09	nsubj	remove	VB	system	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__class_23__remove_22	a1f-fragment09	dobj	remove	VB	class	NN	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
58__differences_27__remove_22	a1f-fragment09	dobj	remove	VB	differences	NNS	Labour law will always reflect the balance of power in society , and a fully fledged labour court system will not remove class and fundamental employer-employee differences . 
59__prevent_14__see-sawing_17	a1f-fragment09	dobj	prevent	VB	see-sawing	NN	But it should be possible to create and enforce enough common rules to prevent the absurd see-sawing of industrial relations legislation we have seen since 1969 . 
59__absurd_16__see-sawing_17	a1f-fragment09	amod	see-sawing	NN	absurd	JJ	But it should be possible to create and enforce enough common rules to prevent the absurd see-sawing of industrial relations legislation we have seen since 1969 . 
59__legislation_21__see-sawing_17	a1f-fragment09	nmod	see-sawing	NN	legislation	NN	But it should be possible to create and enforce enough common rules to prevent the absurd see-sawing of industrial relations legislation we have seen since 1969 . 
60__reform_17__constitutional_16	a1f-fragment09	amod	reform	NN	constitutional	JJ	Third , a labour division of the High Court would contribute to the process of constitutional reform in Britain which surely is to be a key political issue in the 1990s . 
61__cease_8__haunt_10	a1f-fragment10	xcomp	cease	VB	haunt	VB	The ‘ trade union question ’ would cease to haunt the Labour Party and while that might upset some Conservatives it would be good for the country . 
61__question_5__upset_18	a1f-fragment10	acl:relcl	question	NN	upset	VB	The ‘ trade union question ’ would cease to haunt the Labour Party and while that might upset some Conservatives it would be good for the country . 
61__Conservatives_20__upset_18	a1f-fragment10	dobj	upset	VB	Conservatives	NNS	The ‘ trade union question ’ would cease to haunt the Labour Party and while that might upset some Conservatives it would be good for the country . 
62__-abode_7__fixed_6	a1f-fragment10	amod	-abode	NN	fixed	JJ	Letter : Independence of no- fixed -abode 
66__answers_4__illustrated_6	a1f-fragment10	nsubjpass	illustrated	VBN	answers	NNS	The supposedly jokey answers are illustrated by photographs of people sleeping outside covered by copies of The Independent : they look like some of the hundreds of visitors who come to St Botolph ' s Crypt Centre for homeless people every day . 
66__photographs_8__illustrated_6	a1f-fragment10	nmod	illustrated	VBN	photographs	NNS	The supposedly jokey answers are illustrated by photographs of people sleeping outside covered by copies of The Independent : they look like some of the hundreds of visitors who come to St Botolph ' s Crypt Centre for homeless people every day . 
66__visitors_28__hundreds_26	a1f-fragment10	nmod	hundreds	NNS	visitors	NNS	The supposedly jokey answers are illustrated by photographs of people sleeping outside covered by copies of The Independent : they look like some of the hundreds of visitors who come to St Botolph ' s Crypt Centre for homeless people every day . 
